#Filename                      Shift
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00257.a_straight_es_ms.fits      0.0703177
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00258.a_straight_es_ms.fits      0.1868299
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00259.a_straight_es_ms.fits      0.1434809
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00260.a_straight_es_ms.fits      0.3237540
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00261.a_straight_es_ms.fits      0.2497493
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00262.a_straight_es_ms.fits      0.1699595
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00263.a_straight_es_ms.fits      0.3232265
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00264.a_straight_es_ms.fits      0.5402237
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00265.a_straight_es_ms.fits      0.0571713
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00266.a_straight_es_ms.fits      0.4648922
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00267.a_straight_es_ms.fits      0.7213570
